"area_id","room_id","vnum","name","description","sector_type","room_flags","0_to_room","0_exit_info","0_key","0_keyword","1_to_room","1_exit_info","1_key","1_keyword","2_to_room","2_exit_info","2_key","2_keyword","3_to_room","3_exit_info","3_key","3_keyword","4_to_room","4_exit_info","4_key","4_keyword","5_to_room","5_exit_info","5_key","5_keyword","cabal","owner"
"12","412","638","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"643","0","0",,"639","0","0",,"633","0","0",,"0","0","0",,"0","0","0",,"0",
"12","413","639","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","638","0","0",,"644","0","0",,"640","0","0",,"634","0","0",,"0","0","0",,"0","0","0",,"0",
"12","414","640","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","639","0","0",,"645","0","0",,"641","0","0",,"635","0","0",,"0","0","0",,"0","0","0",,"0",
"12","415","641","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","640","0","0",,"646","0","0",,"642","0","0",,"636","0","0",,"0","0","0",,"0","0","0",,"0",
"12","416","642","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","641","0","0",,"647","0","0",,"0","0","0",,"637","0","0",,"0","0","0",,"0","0","0",,"0",
"12","417","643","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"648","0","0",,"644","0","0",,"638","0","0",,"0","0","0",,"0","0","0",,"0",
"12","418","644","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","643","0","0",,"649","0","0",,"645","0","0",,"639","0","0",,"0","0","0",,"0","0","0",,"0",
"12","419","645","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","644","0","0",,"650","0","0",,"646","0","0",,"640","0","0",,"0","0","0",,"0","0","0",,"0",
"12","420","646","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","645","0","0",,"651","0","0",,"647","0","0",,"641","0","0",,"0","0","0",,"0","0","0",,"0",
"12","421","647","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","646","0","0",,"652","0","0",,"0","0","0",,"642","0","0",,"0","0","0",,"0","0","0",,"0",
"12","422","648","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"653","0","0",,"649","0","0",,"643","0","0",,"0","0","0",,"0","0","0",,"0",
"12","423","649","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","648","0","0",,"654","0","0",,"650","0","0",,"644","0","0",,"0","0","0",,"0","0","0",,"0",
"12","424","650","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","649","0","0",,"655","0","0",,"651","0","0",,"645","0","0",,"0","0","0",,"0","0","0",,"0",
"12","425","651","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","650","0","0",,"656","0","0",,"652","0","0",,"646","0","0",,"0","0","0",,"0","0","0",,"0",
"12","426","652","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","651","0","0",,"657","0","0",,"0","0","0",,"647","0","0",,"0","0","0",,"0","0","0",,"0",
"12","427","653","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"659","0","0",,"654","0","0",,"648","0","0",,"0","0","0",,"0","0","0",,"0",
"12","428","654","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","653","0","0",,"660","0","0",,"655","0","0",,"649","0","0",,"0","0","0",,"0","0","0",,"0",
"12","429","655","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","654","0","0",,"661","0","0",,"656","0","0",,"650","0","0",,"0","0","0",,"0","0","0",,"0",
"12","430","656","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","655","0","0",,"662","0","0",,"657","0","0",,"651","0","0",,"0","0","0",,"0","0","0",,"0",
"12","431","657","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","656","0","0",,"663","0","0",,"0","0","0",,"652","0","0",,"0","0","0",,"0","0","0",,"0",
"12","432","658","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","0","0","0",,"664","0","0",,"659","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"12","433","659","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","658","0","0",,"665","0","0",,"660","0","0",,"653","0","0",,"0","0","0",,"0","0","0",,"0",
"12","434","660","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","659","0","0",,"666","0","0",,"661","0","0",,"654","0","0",,"0","0","0",,"0","0","0",,"0",
"12","435","661","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","660","0","0",,"667","0","0",,"662","0","0",,"655","0","0",,"0","0","0",,"0","0","0",,"0",
"12","436","662","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","661","0","0",,"668","0","0",,"663","0","0",,"656","0","0",,"0","0","0",,"0","0","0",,"0",
"12","437","663","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","662","0","0",,"669","0","0",,"0","0","0",,"657","0","0",,"0","0","0",,"0","0","0",,"0",
"12","438","664","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"670","0","0",,"665","0","0",,"658","0","0",,"0","0","0",,"0","0","0",,"0",
"12","439","665","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","664","0","0",,"671","0","0",,"666","0","0",,"659","0","0",,"0","0","0",,"0","0","0",,"0",
"12","440","666","Along the Old Southern Road","Portions of the paved road have sunken into the wet ground making the
road uneven. Pave corners that are exposed are heavily worn and give the
road a worn riverbed look, ripples of living stone. Raised mounds of dirt
grow a short cropped layer of grass that is finger than the other wide
bladed grass that you have encountered.
","11","0","665","0","0",,"672","0","0",,"667","0","0",,"660","0","0",,"0","0","0",,"0","0","0",,"0",
"12","441","667","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","666","0","0",,"673","0","0",,"668","0","0",,"661","0","0",,"0","0","0",,"0","0","0",,"0",
"12","442","668","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","667","0","0",,"674","0","0",,"669","0","0",,"662","0","0",,"0","0","0",,"0","0","0",,"0",
"12","443","669","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","668","0","0",,"0","0","0",,"0","0","0",,"663","0","0",,"0","0","0",,"0","0","0",,"0",
"12","444","670","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"675","0","0",,"671","0","0",,"664","0","0",,"0","0","0",,"0","0","0",,"0",
"12","445","671","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","671","0","0",,"676","0","0",,"672","0","0",,"665","0","0",,"0","0","0",,"0","0","0",,"0",
"12","446","672","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","671","0","0",,"677","0","0",,"673","0","0",,"666","0","0",,"0","0","0",,"0","0","0",,"0",
"12","447","673","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","672","0","0",,"678","0","0",,"674","0","0",,"667","0","0",,"0","0","0",,"0","0","0",,"0",
"12","448","674","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","673","0","0",,"0","0","0",,"0","0","0",,"668","0","0",,"0","0","0",,"0","0","0",,"0",
"12","449","675","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"679","0","0",,"676","0","0",,"670","0","0",,"0","0","0",,"0","0","0",,"0",
"12","450","676","Along the Old Southern Road","Portions of the paved road have sunken into the wet ground making the
road uneven. Pave corners that are exposed are heavily worn and give the
road a worn riverbed look, ripples of living stone. Raised mounds of dirt
grow a short cropped layer of grass that is finger than the other wide
bladed grass that you have encountered.
","11","0","675","0","0",,"680","0","0",,"677","0","0",,"671","0","0",,"0","0","0",,"0","0","0",,"0",
"12","451","677","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","676","0","0",,"681","0","0",,"678","0","0",,"672","0","0",,"0","0","0",,"0","0","0",,"0",
"12","452","678","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","677","0","0",,"0","0","0",,"0","0","0",,"673","0","0",,"0","0","0",,"0","0","0",,"0",
"12","453","679","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"683","0","0",,"680","0","0",,"675","0","0",,"0","0","0",,"0","0","0",,"0",
"12","454","680","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","679","0","0",,"684","0","0",,"681","0","0",,"676","0","0",,"0","0","0",,"0","0","0",,"0",
"12","455","681","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","680","0","0",,"685","0","0",,"682","0","0",,"677","0","0",,"0","0","0",,"0","0","0",,"0",
"12","456","682","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","681","0","0",,"686","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"12","457","683","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"687","0","0",,"684","0","0",,"679","0","0",,"0","0","0",,"0","0","0",,"0",
"12","458","684","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","683","0","0",,"688","0","0",,"685","0","0",,"680","0","0",,"0","0","0",,"0","0","0",,"0",
"12","459","685","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","684","0","0",,"689","0","0",,"686","0","0",,"681","0","0",,"0","0","0",,"0","0","0",,"0",
"12","460","686","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","685","0","0",,"696","467","0","boulder","0","0","0",,"682","0","0",,"0","0","0",,"0","0","0",,"0",
"12","461","687","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"691","0","0",,"688","0","0",,"683","0","0",,"0","0","0",,"0","0","0",,"0",
"12","462","688","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","687","0","0",,"692","0","0",,"689","0","0",,"684","0","0",,"0","0","0",,"0","0","0",,"0",
"12","463","689","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","688","0","0",,"692","0","0",,"0","0","0",,"685","0","0",,"0","0","0",,"0","0","0",,"0",
"12","464","690","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","0","0","0",,"693","0","0",,"691","0","0",,"687","0","0",,"0","0","0",,"0","0","0",,"0",
"12","465","691","Along the Old Southern Road","Portions of the paved road have sunken into the wet ground making the
road uneven. Pave corners that are exposed are heavily worn and give the
road a worn riverbed look, ripples of living stone. Raised mounds of dirt
grow a short cropped layer of grass that is finger than the other wide
bladed grass that you have encountered.
","11","0","690","0","0",,"694","0","0",,"692","0","0",,"688","0","0",,"0","0","0",,"0","0","0",,"0",
"12","466","692","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","691","0","0",,"695","0","0",,"0","0","0",,"689","0","0",,"0","0","0",,"0","0","0",,"0",
"12","467","693","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.
","3","0","0","0","0",,"702","0","0",,"694","0","0",,"690","0","0",,"0","0","0",,"0","0","0",,"0",
"12","468","694","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","693","0","0",,"701","0","0",,"695","0","0",,"691","0","0",,"0","0","0",,"0","0","0",,"0",
"12","469","695","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.

","3","0","694","0","0",,"700","0","0",,"0","0","0",,"692","0","0",,"0","0","0",,"0","0","0",,"0",
"12","470","696","A steep mountain cut stairs","Cut directly into the exposed stone is a very steep set fo stairs. A
small chain has been attached to the stone as a support line for those
who are climbing the stairs. These stairs would be next to impossible to
climb down. The stairs do not look like they have been used in a very
long time. Spiders have had time to spin their webs across the passage.
","5","0","0","0","0",,"0","0","0",,"0","0","0",,"686","467","0","boulder","697","0","0",,"0","0","0",,"0",
"12","471","697","A steep mountain cut stairs","Cut directly into the exposed stone is a very steep set fo stairs. A
small chain has been attached to the stone as a support line for those
who are climbing the stairs. These stairs would be next to impossible to
climb down. The stairs do not look like they have been used in a very
long time. Spiders have had time to spin their webs across the passage.
","5","0","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"698","0","0",,"696","0","0",,"0",
"12","472","698","A steep mountain cut stairs","Cut directly into the exposed stone is a very steep set fo stairs. A
small chain has been attached to the stone as a support line for those
who are climbing the stairs. These stairs would be next to impossible to
climb down. The stairs do not look like they have been used in a very
long time. Spiders have had time to spin their webs across the passage.
","5","0","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"699","0","0",,"697","0","0",,"0",
"12","473","699","A steep mountain cut stairs","Cut directly into the exposed stone is a very steep set fo stairs. A
small chain has been attached to the stone as a support line for those
who are climbing the stairs. These stairs would be next to impossible to
climb down. The stairs do not look like they have been used in a very
long time. Spiders have had time to spin their webs across the passage.
On the east wall is a massive iron door.
","5","0","0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"698","0","0",,"0",
"13","474","700","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.
","3","0","701","0","0",,"712","0","0",,"0","0","0",,"695","0","0",,"0","0","0",,"0","0","0",,"0",
"13","475","701","Along the Old Southern Road","Curls of dust wisp over the paved road forming into dry puddles. Two deep
tracks run down each side of the road from the heavy carts that use it,
grass and weeds striving for a footing sprout out in all directions
indicating that the road has not seen regular use in some time. On the
edge of the road the grass thrives and grows to almost two feet, long
blades hang out over the road.
","11","0","702","0","0",,"713","0","0",,"700","0","0",,"694","0","0",,"0","0","0",,"0","0","0",,"0",
"13","476","702","Forests lining the Old Southern Road","Closest to the road are short trees and large shrubs stretching towards
the expanse of light that shines over the road. The canopy of the trees
have left the forest floor bare, covered only with fallen vegetation.
The trees are closely packed granting only enough space for a horse to
pass between the trunks, occasionally there is a great oak or pine that
has survived above all others.
","3","0","0","0","0",,"714","0","0",,"701","0","0",,"693","0","0",,"0","0","0",,"0","0","0",,"0",
"13","477","703","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","704","0","0",,"716","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"13","478","704","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","705","0","0",,"717","0","0",,"703","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
"13","479","705","Deep within the thick forest","The moisture level within here is slightly higher than on the edge, the
smell of the forest floor floods your nose. Decaying vegitation and the
smell of pollen aren't a aweful smell, but it still blocks out all other
sense of smell. Light flickers through the canopy as the winds above
ripple their way across the tops of the taller trees. There is a weird
noise now and again that seems unlike a bird or a animal, but it doesn't
sound dangerous.
","3","0","706","0","0",,"718","0","0",,"704","0","0",,"0","0","0",,"0","0","0",,"0","0","0",,"0",
